Time	Vr	Ir
0.050990000000004941	-2.266798218145647e-006	-1.2241955428429589e-009
0.051000000000004944	-2.3544662667138086e-007	-1.2363590947842083e-009
0.051010000000004947	-2.2905696685392134e-006	-1.2481022007462643e-009
0.05102000000000495	-2.6001207037877725e-007	-1.2602408181551289e-009
0.051030000000004953	-2.3142911790698208e-006	-1.271958460189208e-009
0.051040000000004956	-2.8452676946417739e-007	-1.2840727783403982e-009
0.051050000000004959	-2.3379617970256017e-006	-1.2957651682047374e-009
0.051060000000004963	-3.0898977234848882e-007	-1.30785407536751e-009
0.051070000000004966	-2.3615805717173767e-006	-1.3195210542434315e-009
0.051080000000004969	-3.334001294874501e-007	-1.3315838092639576e-009
0.051090000000004972	-2.385146554502941e-006	-1.3432248477558695e-009
0.051100000000004975	-3.5775689341673259e-007	-1.3552608682989979e-009
0.051110000000004978	-2.4086587988286953e-006	-1.3668748546761568e-009
0.051120000000004981	-3.8205911877275827e-007	-1.3788844054396835e-009
0.051130000000004984	-2.4321163602712827e-006	-1.3904714985207671e-009
0.051140000000004987	-4.0630586234821034e-007	-1.4024535736530672e-009
0.05115000000000499	-2.4555182965757481e-006	-1.4140130852238059e-009
0.051160000000004993	-4.3049618310764568e-007	-1.4259674200270834e-009
0.051170000000004996	-2.4788636676780957e-006	-1.4374987677523259e-009
0.051180000000004999	-4.5462914224300618e-007	-1.449424885770548e-009
0.051190000000005002	-2.5021515357746692e-006	-1.4609289696228007e-009
0.051200000000005005	-4.7870380319963942e-007	-1.4728252297296321e-009
0.051210000000005008	-2.5253809653256319e-006	-1.4842994556704941e-009
0.051220000000005012	-5.0271923172834061e-007	-1.4961673401735925e-009
0.051230000000005015	-2.5485510230913867e-006	-1.5076131905107214e-009
0.051240000000005018	-5.2667449590443424e-007	-1.5194503700694819e-009
0.051250000000005021	-2.5716607782089102e-006	-1.5308659389787465e-009
0.051260000000005024	-5.5056866617287722e-007	-1.542673472384353e-009
0.051270000000005027	-2.5947093021952178e-006	-1.5540589716239901e-009
0.05128000000000503	-5.7440081537948405e-007	-1.5658355883270219e-009
0.051290000000005033	-2.6176956689681823e-006	-1.5771901708640842e-009
0.051300000000005036	-5.9817001882990629e-007	-1.5889361885018964e-009
0.051310000000005039	-2.6406189549298017e-006	-1.6002591131825551e-009
0.051320000000005042	-6.2187535427922567e-007	-1.6119737906013188e-009
0.051330000000005045	-2.6634782389904831e-006	-1.6232657985794027e-009
0.051340000000005048	-6.4551590201522011e-007	-1.6349477593505788e-009
0.051350000000005051	-2.6862726025551657e-006	-1.6462072624393118e-009
0.051360000000005054	-6.6909074487918046e-007	-1.6578573535958475e-009
0.051370000000005057	-2.7090011296343447e-006	-1.6690843517952296e-009
0.051380000000005061	-6.9259896829019657e-007	-1.6807015145459407e-009
0.051390000000005064	-2.731662906819783e-006	-1.6918957960977352e-009
0.051400000000005067	-7.1603966030760751e-007	-1.7034790775305561e-009
0.05141000000000507	-2.7542570233504312e-006	-1.714639901280934e-009
0.051420000000005073	-7.394119116310014e-007	-1.7261894072749832e-009
0.051430000000005076	-2.7767825711575323e-006	-1.7373162438283525e-009
0.051440000000005079	-7.627148156626653e-007	-1.7488319743836299e-009
0.051450000000005082	-2.7992386448715556e-006	-1.759924400223517e-009
0.051460000000005085	-7.8594746853534197e-007	-1.7714050847906018e-009
0.051470000000005088	-2.8216243418742459e-006	-1.7824630999170067e-009
0.051480000000005091	-8.0910896915386104e-007	-1.793908526737662e-009
0.051490000000005094	-2.8439387623298429e-006	-1.804930648842927e-009
0.051500000000005097	-8.3219841922636589e-007	-1.8163409237962713e-009
0.0515100000000051	-2.8661810092267137e-006	-1.8273278940342252e-009
0.051520000000005103	-8.5521492328859938e-007	-1.838701852449956e-009
0.051530000000005106	-2.8883501884155242e-006	-1.8496531414250068e-009
0.05154000000000511	-8.7815758875594462e-007	-1.8609900421492952e-009
0.051550000000005113	-2.9104454086231067e-006	-1.8719046969493773e-009
0.051560000000005116	-9.0102552595465175e-007	-1.8832047517404601e-009
0.051570000000005119	-2.9324657815149178e-006	-1.8940825606073367e-009
0.051580000000005122	-9.2381784815306076e-007	-1.9053452400696219e-009
0.051590000000005125	-2.9544104217089133e-006	-1.9161846148165167e-009
0.051600000000005128	-9.4653367158935898e-007	-1.9274104483455964e-009
0.051610000000005131	-2.9762784468345284e-006	-1.9382125536428121e-009
0.051620000000005134	-9.6917211552709159e-007	-1.9493995295354364e-009
0.051630000000005137	-2.9980689775292077e-006	-1.9601638359873809e-009
0.05164000000000514	-9.9173230227597735e-007	-1.9713118483644316e-009
0.051650000000005143	-3.0197811375182071e-006	-1.9820371913008023e-009
0.051660000000005146	-1.0142133572300743e-006	-1.9931462401622793e-009
0.051670000000005149	-3.0414140536007093e-006	-2.0038317725501291e-009
0.051680000000005152	-1.036614408895534e-006	-2.0149018578960324e-009
0.051690000000005155	-3.0629668557435025e-006	-2.0255480032518348e-009
0.051700000000005158	-1.0589345889287655e-006	-2.0365780662909803e-009
0.051710000000005162	-3.0844386770601644e-006	-2.0471841893400251e-009
0.051720000000005165	-1.0811730321850086e-006	-2.0581735947977024e-009
0.051730000000005168	-3.1058286538769794e-006	-2.0687394837817525e-009
0.051740000000005171	-1.1033288767183331e-006	-2.0796880198997248e-009
0.051750000000005174	-3.1271359257502889e-006	-2.0902130395440699e-009
0.051760000000005177	-1.1254012638649046e-006	-2.1011207063223371e-009
0.05177000000000518	-3.1483596355150591e-006	-2.11160400959403e-009
0.051780000000005183	-1.1473893382256393e-006	-2.122469959999645e-009
0.051790000000005186	-3.169498929309171e-006	-2.1329115468986855e-009
0.051800000000005189	-1.1692922477321227e-006	-2.1437357809316483e-009
0.051810000000005192	-3.1905529566081146e-006	-2.1541356514580366e-009
0.051820000000005195	-1.1911091436813028e-006	-2.1649168985689261e-009
0.051830000000005198	-3.2115208702562099e-006	-2.1752742056897149e-009
0.051840000000005201	-1.2128391807459005e-006	-2.1860126776367681e-009
0.051850000000005204	-3.2324018265151852e-006	-2.1963267860772469e-009
